unit_index,task,band,dyad,ch1_index,ch2_index,ch1,ch2,observed_effect,observed_studentized,p_label_unadjusted,p_label_maxT,label_candidate
3991,decision,beta,pair23,1,1,C3,C3,0.023923024535179138,1.3057122230529785,0.1939612077584483,1.0,False
3992,decision,beta,pair23,1,2,C3,F3,-0.0018062642775475979,-0.12509724497795105,0.9018196360727855,1.0,False
3993,decision,beta,pair23,1,3,C3,Fz,0.042027998715639114,1.9423017501831055,0.05018996200759848,1.0,False
3994,decision,beta,pair23,1,4,C3,F4,0.03790350258350372,2.65373158454895,0.01259748050389922,1.0,False
3995,decision,beta,pair23,1,5,C3,C4,-0.010484163649380207,-0.6249317526817322,0.5292941411717657,1.0,False
3996,decision,beta,pair23,1,6,C3,P4,0.03885745257139206,2.000058650970459,0.04359128174365127,1.0,False
3997,decision,beta,pair23,1,7,C3,Cz,0.01707840897142887,0.8250629901885986,0.41771645670865826,1.0,False
3998,decision,beta,pair23,1,8,C3,Pz,0.053823962807655334,2.5434839725494385,0.007998400319936013,1.0,False
3999,decision,beta,pair23,1,9,C3,Fp1,0.01612856425344944,1.008394479751587,0.3189362127574485,1.0,False
4000,decision,beta,pair23,1,10,C3,Fp2,0.031177667900919914,2.1509182453155518,0.028794241151769647,1.0,False
4001,decision,beta,pair23,1,11,C3,T3,0.02975296415388584,2.1730904579162598,0.02559488102379524,1.0,False
4002,decision,beta,pair23,1,12,C3,T5,0.02385256625711918,1.2173277139663696,0.22695460907818435,1.0,False
4003,decision,beta,pair23,1,13,C3,O1,0.02312272973358631,1.3664313554763794,0.16936612677464508,1.0,False
4004,decision,beta,pair23,1,14,C3,O2,0.024363087490200996,1.2811152935028076,0.19736052789442113,1.0,False
4005,decision,beta,pair23,1,15,C3,F7,0.04820884391665459,2.8301446437835693,0.003799240151969606,1.0,False
4006,decision,beta,pair23,1,16,C3,F8,0.005684900563210249,0.31732288002967834,0.7650469906018796,1.0,False
4007,decision,beta,pair23,1,17,C3,T6,0.04411866515874863,2.8475658893585205,0.0033993201359728054,1.0,False
4008,decision,beta,pair23,1,18,C3,T4,0.02097623609006405,1.279152512550354,0.19636072785442912,1.0,False
4009,decision,beta,pair23,2,0,F3,P3,0.02685554139316082,1.5729122161865234,0.1187762447510498,1.0,False
4010,decision,beta,pair23,2,1,F3,C3,0.021319370716810226,1.2554285526275635,0.20595880823835233,1.0,False
4011,decision,beta,pair23,2,2,F3,F3,0.024061458185315132,2.083754777908325,0.03679264147170566,1.0,False
4012,decision,beta,pair23,2,3,F3,Fz,0.009740370325744152,0.7097841501235962,0.47950409918016396,1.0,False
4013,decision,beta,pair23,2,4,F3,F4,0.02324521914124489,1.3986876010894775,0.15836832633473305,1.0,False
4014,decision,beta,pair23,2,5,F3,C4,0.00029119790997356176,0.01594507321715355,0.9862027594481104,1.0,False
4015,decision,beta,pair23,2,6,F3,P4,0.015941830351948738,0.9748920202255249,0.33353329334133175,1.0,False
4016,decision,beta,pair23,2,7,F3,Cz,0.03169659152626991,1.7102420330047607,0.08578284343131373,1.0,False
4017,decision,beta,pair23,2,8,F3,Pz,0.04091046750545502,2.832932472229004,0.003199360127974405,1.0,False
4018,decision,beta,pair23,2,9,F3,Fp1,0.012067655101418495,0.9940109252929688,0.3241351729654069,1.0,False
4019,decision,beta,pair23,2,10,F3,Fp2,-0.0011379827046766877,-0.10911159962415695,0.9154169166166767,1.0,False
4020,decision,beta,pair23,2,11,F3,T3,0.021906308829784393,1.1824121475219727,0.24415116976604678,1.0,False
4021,decision,beta,pair23,2,12,F3,T5,0.011821754276752472,0.7139977216720581,0.48630273945210956,1.0,False
4022,decision,beta,pair23,2,13,F3,O1,0.01854727603495121,1.0882436037063599,0.28214357128574286,1.0,False
4023,decision,beta,pair23,2,14,F3,O2,0.03511284664273262,2.120816230773926,0.033193361327734455,1.0,False
4024,decision,beta,pair23,2,15,F3,F7,0.042191892862319946,2.9275104999542236,0.004199160167966407,1.0,False
4025,decision,beta,pair23,2,16,F3,F8,0.035502251237630844,2.2153847217559814,0.02459508098380324,1.0,False
4026,decision,beta,pair23,2,17,F3,T6,0.02413201332092285,1.3628625869750977,0.17236552689462106,1.0,False
4027,decision,beta,pair23,2,18,F3,T4,0.008391841314733028,0.5233364701271057,0.6106778644271146,1.0,False
4028,decision,beta,pair23,3,0,Fz,P3,0.032181356102228165,1.8255486488342285,0.0665866826634673,1.0,False
4029,decision,beta,pair23,3,1,Fz,C3,0.017786281183362007,1.0735061168670654,0.28334333133373324,1.0,False
4030,decision,beta,pair23,3,2,Fz,F3,0.000321612082188949,0.0333113893866539,0.9756048790241951,1.0,False
4031,decision,beta,pair23,3,3,Fz,Fz,0.022291788831353188,1.1855614185333252,0.23975204959008198,1.0,False
4032,decision,beta,pair23,3,4,Fz,F4,0.023700019344687462,1.2794067859649658,0.20215956808638272,1.0,False
4033,decision,beta,pair23,3,5,Fz,C4,0.047909513115882874,2.2941794395446777,0.021595680863827234,1.0,False
4034,decision,beta,pair23,3,6,Fz,P4,0.0547788143157959,2.7269608974456787,0.003999200159968006,1.0,False
4035,decision,beta,pair23,3,7,Fz,Cz,0.02103254571557045,1.0759940147399902,0.28414317136572687,1.0,False
4036,decision,beta,pair23,3,8,Fz,Pz,0.014436987228691578,0.7786089181900024,0.4409118176364727,1.0,False
4037,decision,beta,pair23,3,9,Fz,Fp1,0.017519066110253334,1.2243812084197998,0.21655668866226754,1.0,False
4038,decision,beta,pair23,3,10,Fz,Fp2,0.03262859955430031,2.467862367630005,0.012997400519896021,1.0,False
4039,decision,beta,pair23,3,11,Fz,T3,0.002889571012929082,0.23045948147773743,0.8160367926414717,1.0,False
4040,decision,beta,pair23,3,12,Fz,T5,0.03212868049740791,2.0131919384002686,0.04279144171165767,1.0,False
4041,decision,beta,pair23,3,13,Fz,O1,0.04410270228981972,2.241314172744751,0.02499500099980004,1.0,False
4042,decision,beta,pair23,3,14,Fz,O2,0.02462717890739441,1.469225525856018,0.14197160567886422,1.0,False
4043,decision,beta,pair23,3,15,Fz,F7,0.016576478257775307,1.1876788139343262,0.24315136972605478,1.0,False
4044,decision,beta,pair23,3,16,Fz,F8,0.044277843087911606,2.830284357070923,0.004799040191961607,1.0,False
4045,decision,beta,pair23,3,17,Fz,T6,0.040274303406476974,2.5936362743377686,0.009598080383923215,1.0,False
4046,decision,beta,pair23,3,18,Fz,T4,0.01835036464035511,0.971286952495575,0.33653269346130776,1.0,False
4047,decision,beta,pair23,4,0,F4,P3,0.023282811045646667,1.4610563516616821,0.138372325534893,1.0,False
4048,decision,beta,pair23,4,1,F4,C3,0.031614989042282104,2.050333261489868,0.04019196160767846,1.0,False
4049,decision,beta,pair23,4,2,F4,F3,0.025682847946882248,1.5841143131256104,0.11517696460707859,1.0,False
4050,decision,beta,pair23,4,3,F4,Fz,-0.004933737218379974,-0.29684707522392273,0.7680463907218557,1.0,False
4051,decision,beta,pair23,4,4,F4,F4,0.019449811428785324,1.0261790752410889,0.3093381323735253,1.0,False
4052,decision,beta,pair23,4,5,F4,C4,0.027141738682985306,1.5680707693099976,0.11937612477504499,1.0,False
4053,decision,beta,pair23,4,6,F4,P4,0.017958205193281174,1.266167402267456,0.19996000799840033,1.0,False
4054,decision,beta,pair23,4,7,F4,Cz,0.014845139347016811,1.2450859546661377,0.21595680863827235,1.0,False
4055,decision,beta,pair23,4,8,F4,Pz,0.034850869327783585,2.094456672668457,0.03279344131173765,1.0,False
4056,decision,beta,pair23,4,9,F4,Fp1,0.013669761829078197,1.0253453254699707,0.3041391721655669,1.0,False
4057,decision,beta,pair23,4,10,F4,Fp2,0.036948397755622864,2.664919853210449,0.009198160367926415,1.0,False
4058,decision,beta,pair23,4,11,F4,T3,-0.00484763877466321,-0.35645753145217896,0.7198560287942412,1.0,False
4059,decision,beta,pair23,4,12,F4,T5,0.017404679208993912,1.1507320404052734,0.2513497300539892,1.0,False
4060,decision,beta,pair23,4,13,F4,O1,0.015046137385070324,1.1664856672286987,0.2535492901419716,1.0,False
4061,decision,beta,pair23,4,14,F4,O2,0.035699669271707535,2.80265212059021,0.004199160167966407,1.0,False
4062,decision,beta,pair23,4,15,F4,F7,0.019897455349564552,1.570987582206726,0.11437712457508498,1.0,False
4063,decision,beta,pair23,4,16,F4,F8,0.02923942171037197,1.971124529838562,0.04619076184763048,1.0,False
4064,decision,beta,pair23,4,17,F4,T6,-0.003836320713162422,-0.24940626323223114,0.7956408718256349,1.0,False
4065,decision,beta,pair23,4,18,F4,T4,0.025807438418269157,1.648586392402649,0.09618076384723055,1.0,False
4066,decision,beta,pair23,5,0,C4,P3,-0.013610626570880413,-0.7817841172218323,0.4415116976604679,1.0,False
4067,decision,beta,pair23,5,1,C4,C3,0.005170483607798815,0.3293854296207428,0.7390521895620876,1.0,False
4068,decision,beta,pair23,5,2,C4,F3,0.04503847286105156,2.2328011989593506,0.027994401119776045,1.0,False
4069,decision,beta,pair23,5,3,C4,Fz,0.037236981093883514,2.2941439151763916,0.020195960807838434,1.0,False
4070,decision,beta,pair23,5,4,C4,F4,0.04720219224691391,2.59162974357605,0.008198360327934412,1.0,False
4071,decision,beta,pair23,5,5,C4,C4,0.01603197120130062,0.9155053496360779,0.365126974605079,1.0,False
4072,decision,beta,pair23,5,6,C4,P4,0.03616767376661301,1.9976856708526611,0.04619076184763048,1.0,False
4073,decision,beta,pair23,5,7,C4,Cz,0.020470550283789635,1.0903083086013794,0.276744651069786,1.0,False
4074,decision,beta,pair23,5,8,C4,Pz,0.0749310776591301,3.7092976570129395,0.0001999600079984003,0.7820435912817436,False
4075,decision,beta,pair23,5,9,C4,Fp1,0.021837452426552773,1.4799410104751587,0.14097180563887224,1.0,False
4076,decision,beta,pair23,5,10,C4,Fp2,0.023988962173461914,1.5360608100891113,0.1305738852229554,1.0,False
4077,decision,beta,pair23,5,11,C4,T3,0.0033434953074902296,0.17324751615524292,0.8590281943611278,1.0,False
4078,decision,beta,pair23,5,12,C4,T5,0.03056575544178486,1.5863767862319946,0.11637672465506899,1.0,False
4079,decision,beta,pair23,5,13,C4,O1,0.04465396702289581,2.2347285747528076,0.02539492101579684,1.0,False
4080,decision,beta,pair23,5,14,C4,O2,0.014855566434562206,0.7799498438835144,0.4401119776044791,1.0,False
4081,decision,beta,pair23,5,15,C4,F7,0.040621887892484665,3.3554983139038086,0.0011997600479904018,0.998000399920016,False
4082,decision,beta,pair23,5,16,C4,F8,0.010290922597050667,0.7644942402839661,0.4521095780843831,1.0,False
4083,decision,beta,pair23,5,17,C4,T6,0.015972968190908432,0.899474024772644,0.374125174965007,1.0,False
4084,decision,beta,pair23,5,18,C4,T4,0.036849893629550934,1.9717696905136108,0.04819036192761448,1.0,False
4085,decision,beta,pair23,6,0,P4,P3,0.0036469402257353067,0.21547384560108185,0.8228354329134173,1.0,False
4086,decision,beta,pair23,6,1,P4,C3,0.04767124354839325,2.542978048324585,0.009398120375924815,1.0,False
4087,decision,beta,pair23,6,2,P4,F3,0.01668265275657177,0.9887447357177734,0.33033393321335736,1.0,False
4088,decision,beta,pair23,6,3,P4,Fz,0.03519487380981445,1.8750187158584595,0.0615876824635073,1.0,False
4089,decision,beta,pair23,6,4,P4,F4,0.008238592185080051,0.5286175012588501,0.6026794641071785,1.0,False
4090,decision,beta,pair23,6,5,P4,C4,0.022930949926376343,1.313641905784607,0.1943611277744451,1.0,False
4091,decision,beta,pair23,6,6,P4,P4,0.03933306410908699,1.9380435943603516,0.05158968206358728,1.0,False
4092,decision,beta,pair23,6,7,P4,Cz,0.02780834212899208,1.6480989456176758,0.09978004399120176,1.0,False
4093,decision,beta,pair23,6,8,P4,Pz,0.06742872297763824,2.93058443069458,0.003199360127974405,1.0,False
4094,decision,beta,pair23,6,9,P4,Fp1,0.035612959414720535,2.3260114192962646,0.01839632073585283,1.0,False
4095,decision,beta,pair23,6,10,P4,Fp2,0.03749309852719307,2.307669162750244,0.01979604079184163,1.0,False
4096,decision,beta,pair23,6,11,P4,T3,0.0010566215496510267,0.07386865466833115,0.9434113177364527,1.0,False
4097,decision,beta,pair23,6,12,P4,T5,0.024855826050043106,1.3141037225723267,0.1881623675264947,1.0,False
4098,decision,beta,pair23,6,13,P4,O1,0.022122375667095184,1.3168648481369019,0.1841631673665267,1.0,False
4099,decision,beta,pair23,6,14,P4,O2,0.04065283015370369,2.4360358715057373,0.013397320535892822,1.0,False
4100,decision,beta,pair23,6,15,P4,F7,0.049155812710523605,3.058734893798828,0.0023995200959808036,1.0,False
4101,decision,beta,pair23,6,16,P4,F8,0.024642042815685272,1.4872764348983765,0.138372325534893,1.0,False
4102,decision,beta,pair23,6,17,P4,T6,0.010253692045807838,0.5971091985702515,0.5482903419316136,1.0,False
4103,decision,beta,pair23,6,18,P4,T4,0.04539492726325989,2.4120495319366455,0.01219756048790242,1.0,False
4104,decision,beta,pair23,7,0,Cz,P3,0.02733887918293476,1.3364053964614868,0.1861627674465107,1.0,False
4105,decision,beta,pair23,7,1,Cz,C3,0.01203146018087864,0.6773346662521362,0.5058988202359528,1.0,False
4106,decision,beta,pair23,7,2,Cz,F3,0.05761678144335747,2.980581521987915,0.0027994401119776045,1.0,False
4107,decision,beta,pair23,7,3,Cz,Fz,0.018852731212973595,1.1626908779144287,0.249750049990002,1.0,False
4108,decision,beta,pair23,7,4,Cz,F4,0.059844691306352615,2.905900716781616,0.003599280143971206,1.0,False
4109,decision,beta,pair23,7,5,Cz,C4,0.015493710525333881,0.9054644107818604,0.36892621475704857,1.0,False
4110,decision,beta,pair23,7,6,Cz,P4,0.030268777161836624,1.740561604499817,0.07638472305538892,1.0,False
4111,decision,beta,pair23,7,7,Cz,Cz,0.007381148170679808,0.4972594380378723,0.6022795440911818,1.0,False
4112,decision,beta,pair23,7,8,Cz,Pz,0.042862921953201294,2.5561954975128174,0.009598080383923215,1.0,False
4113,decision,beta,pair23,7,9,Cz,Fp1,0.014944864436984062,0.9075173735618591,0.3709258148370326,1.0,False
4114,decision,beta,pair23,7,10,Cz,Fp2,0.028277041390538216,1.7098138332366943,0.08538292341531693,1.0,False
4115,decision,beta,pair23,7,11,Cz,T3,0.03223187103867531,2.175455093383789,0.030193961207758448,1.0,False
4116,decision,beta,pair23,7,12,Cz,T5,0.05399647727608681,2.952695846557617,0.0013997200559888023,1.0,False
4117,decision,beta,pair23,7,13,Cz,O1,0.044666267931461334,2.7788121700286865,0.004999000199960008,1.0,False
4118,decision,beta,pair23,7,14,Cz,O2,0.006581882014870644,0.3939567506313324,0.7086582683463307,1.0,False
4119,decision,beta,pair23,7,15,Cz,F7,-0.017147164791822433,-1.1089775562286377,0.26754649070185965,1.0,False
4120,decision,beta,pair23,7,16,Cz,F8,0.018178267404437065,1.1538060903549194,0.2555488902219556,1.0,False
4121,decision,beta,pair23,7,17,Cz,T6,0.023806076496839523,1.360137701034546,0.1825634873025395,1.0,False
4122,decision,beta,pair23,7,18,Cz,T4,0.011840189807116985,0.577985942363739,0.5624875024995001,1.0,False
4123,decision,beta,pair23,8,0,Pz,P3,0.019023986533284187,1.0775614976882935,0.28754249150169964,1.0,False
4124,decision,beta,pair23,8,1,Pz,C3,0.0223554577678442,1.0399385690689087,0.3007398520295941,1.0,False
4125,decision,beta,pair23,8,2,Pz,F3,0.01647030934691429,1.0119065046310425,0.3119376124775045,1.0,False
4126,decision,beta,pair23,8,3,Pz,Fz,0.06306881457567215,3.2285995483398438,0.0015996800639872025,0.9998000399920016,False
4127,decision,beta,pair23,8,4,Pz,F4,0.017149750143289566,1.2183667421340942,0.22415516896620677,1.0,False
4128,decision,beta,pair23,8,5,Pz,C4,0.03263336792588234,1.744933843612671,0.08258348330333934,1.0,False
4129,decision,beta,pair23,8,6,Pz,P4,0.030217941850423813,1.7033025026321411,0.08958208358328335,1.0,False
4130,decision,beta,pair23,8,7,Pz,Cz,0.027867574244737625,1.7501270771026611,0.08258348330333934,1.0,False
4131,decision,beta,pair23,8,8,Pz,Pz,0.00829863641411066,0.6183372735977173,0.5332933413317337,1.0,False
4132,decision,beta,pair23,8,9,Pz,Fp1,0.04819599911570549,2.781221628189087,0.004999000199960008,1.0,False
4133,decision,beta,pair23,8,10,Pz,Fp2,0.02980285882949829,1.693793535232544,0.09078184363127374,1.0,False
4134,decision,beta,pair23,8,11,Pz,T3,0.02518048696219921,1.4413005113601685,0.14537092581483704,1.0,False
4135,decision,beta,pair23,8,12,Pz,T5,0.05637000873684883,2.901676654815674,0.004799040191961607,1.0,False
4136,decision,beta,pair23,8,13,Pz,O1,0.02888025902211666,1.4403433799743652,0.15196960607878424,1.0,False
4137,decision,beta,pair23,8,14,Pz,O2,0.02033199369907379,1.3395309448242188,0.1767646470705859,1.0,False
4138,decision,beta,pair23,8,15,Pz,F7,0.03238920867443085,2.038729190826416,0.041791641671665665,1.0,False
4139,decision,beta,pair23,8,16,Pz,F8,0.02449781820178032,1.3360226154327393,0.1825634873025395,1.0,False
4140,decision,beta,pair23,8,17,Pz,T6,0.032226238399744034,1.9394340515136719,0.04899020195960808,1.0,False
4141,decision,beta,pair23,8,18,Pz,T4,0.04214216768741608,2.5742318630218506,0.009798040391921616,1.0,False
4142,decision,beta,pair23,9,0,Fp1,P3,0.0323883593082428,2.018097400665283,0.04239152169566087,1.0,False
4143,decision,beta,pair23,9,1,Fp1,C3,0.03560078144073486,2.563807249069214,0.010997800439912017,1.0,False
4144,decision,beta,pair23,9,2,Fp1,F3,-0.0023917872458696365,-0.15687300264835358,0.8784243151369726,1.0,False
4145,decision,beta,pair23,9,3,Fp1,Fz,0.02888299897313118,2.186725616455078,0.028594281143771244,1.0,False
4146,decision,beta,pair23,9,4,Fp1,F4,0.013569626025855541,0.9993005990982056,0.32273545290941813,1.0,False
4147,decision,beta,pair23,9,5,Fp1,C4,0.04894459992647171,3.244440793991089,0.0011997600479904018,0.9998000399920016,False
4148,decision,beta,pair23,9,6,Fp1,P4,0.02502702735364437,1.5870760679244995,0.11757648470305938,1.0,False
4149,decision,beta,pair23,9,7,Fp1,Cz,0.02930702455341816,2.0782952308654785,0.03519296140771846,1.0,False
4150,decision,beta,pair23,9,8,Fp1,Pz,0.025106504559516907,1.6774052381515503,0.09558088382323535,1.0,False
4151,decision,beta,pair23,9,9,Fp1,Fp1,0.03497351333498955,2.7875306606292725,0.004599080183963208,1.0,False
4152,decision,beta,pair23,9,10,Fp1,Fp2,0.03964132070541382,3.2572455406188965,0.0013997200559888023,0.9998000399920016,False
4153,decision,beta,pair23,9,11,Fp1,T3,0.012834487482905388,0.961429238319397,0.34033193361327735,1.0,False
4154,decision,beta,pair23,9,12,Fp1,T5,0.017940882593393326,1.2509684562683105,0.20575884823035392,1.0,False
4155,decision,beta,pair23,9,13,Fp1,O1,0.03446802869439125,2.3316075801849365,0.01979604079184163,1.0,False
4156,decision,beta,pair23,9,14,Fp1,O2,0.015105254016816616,1.0805671215057373,0.28234353129374123,1.0,False
4157,decision,beta,pair23,9,15,Fp1,F7,0.04360619932413101,3.0541250705718994,0.0023995200959808036,1.0,False
4158,decision,beta,pair23,9,16,Fp1,F8,0.030801735818386078,2.237107515335083,0.022795440911817635,1.0,False
4159,decision,beta,pair23,9,17,Fp1,T6,-0.007744725793600082,-0.5727224349975586,0.5676864627074585,1.0,False
4160,decision,beta,pair23,9,18,Fp1,T4,-0.0005159504362381995,-0.0417499877512455,0.9614077184563088,1.0,False
4161,decision,beta,pair23,10,0,Fp2,P3,0.033384982496500015,2.2277274131774902,0.02579484103179364,1.0,False
4162,decision,beta,pair23,10,1,Fp2,C3,0.031172404065728188,2.28229022026062,0.022795440911817635,1.0,False
4163,decision,beta,pair23,10,2,Fp2,F3,0.024938372895121574,1.7172305583953857,0.08678264347130574,1.0,False
4164,decision,beta,pair23,10,3,Fp2,Fz,0.021771607920527458,1.6131595373153687,0.10857828434313137,1.0,False
4165,decision,beta,pair23,10,4,Fp2,F4,0.014983967877924442,1.0408741235733032,0.3047390521895621,1.0,False
4166,decision,beta,pair23,10,5,Fp2,C4,0.07492471486330032,4.6928205490112305,0.0001999600079984003,0.010397920415916816,True
